FanID,IWave_Properties,IWave_PropertiesValue,IWave_AnnualCapacity,IWave_AnnualCapacityTargetProduction
7191,1.0,750700.0,7882.0,1339.94
7199,1.0,336184.0,3530.0,600.1
7203,0.0,,,
7204,1.0,564600.0,2964.0,503.88
7208,1.0,1669900.0,26301.0,4471.17
7223,1.0,250900.0,3500.0,595.0
7254,1.0,639900.0,6719.0,1142.23
7257,1.0,559100.0,1118.0,190.06
7258,0.0,,,
7259,0.0,,,
7260,1.0,549300.0,7500.0,1275.0
7261,1.0,604900.0,7500.0,1275.0
7262,1.0,296800.0,623.0,105.91
7263,1.0,338877.0,2750.0,467.5
7264,1.0,755400.0,7554.0,1284.18
7265,1.0,772700.0,11250.0,1912.5
7267,0.0,,,
7268,0.0,,,
7269,1.0,354900.0,745.0,126.65
7270,0.0,,,
7271,1.0,743700.0,7437.0,1264.29
7272,1.0,456600.0,7500.0,1275.0
7276,1.0,344400.0,723.0,122.91
7277,0.0,,,
7279,0.0,,,
7280,1.0,764000.0,8022.0,1363.74
7281,1.0,739900.0,7500.0,1275.0
7282,1.0,398225.0,1991.0,338.47
7284,1.0,338500.0,677.0,115.09
7286,0.0,,2250.0,382.5
7287,0.0,,,
7288,0.0,,,
7289,1.0,1153500.0,18167.0,3088.39
7290,1.0,256900.0,2250.0,382.5
7291,1.0,1905600.0,28584.0,4859.28
7305,0.0,,7500.0,1275.0
7315,0.0,,,
7390,0.0,,,
7403,1.0,390700.0,4500.0,765.0
7410,1.0,309700.0,650.0,110.5
7411,3.0,1306600.0,112500.0,19125.0
7433,1.0,166200.0,1500.0,255.0
7459,1.0,413500.0,4341.0,737.97
7463,0.0,,,
7479,0.0,,,
7487,1.0,461500.0,2422.0,411.74
7523,1.0,2139100.0,32086.0,5454.62
7571,0.0,,,
7572,0.0,,,
7581,1.0,1808400.0,30000.0,5100.0
7582,1.0,479000.0,4500.0,765.0
7585,5.0,2084628.0,24183.0,4111.11
7595,0.0,,,
7597,0.0,,,
7605,0.0,,,
7614,1.0,580000.0,5800.0,986.0
7615,1.0,808100.0,8081.0,1373.77
7623,1.0,439800.0,3000.0,510.0
7625,1.0,197200.0,1500.0,255.0
7628,0.0,,,
7633,1.0,534700.0,5347.0,908.99
7634,1.0,743400.0,7805.0,1326.85
7643,1.0,73593.0,772.0,131.24
7644,1.0,353700.0,3537.0,601.29
7651,1.0,536500.0,7500.0,1275.0
7656,1.0,218200.0,2500.0,425.0
7669,2.0,246842.0,1750.0,297.5
7673,1.0,276200.0,2762.0,469.54
7681,0.0,,,
7691,1.0,540600.0,5406.0,919.02
7692,1.0,242700.0,485.0,82.45
7712,1.0,1269400.0,15000.0,2550.0
7717,1.0,748800.0,7488.0,1272.96
7720,1.0,170200.0,340.0,57.8
7735,0.0,,800.0,136.0
7742,0.0,,,
7744,0.0,,50000.0,8500.0
7746,1.0,236300.0,472.0,80.24
7751,0.0,,,
7752,0.0,,,
7753,2.0,867500.0,9108.0,1548.36
7754,0.0,,,
7763,1.0,352400.0,704.0,119.68
7771,0.0,,,
7778,1.0,623300.0,7500.0,1275.0
7785,0.0,,7500.0,1275.0
7791,1.0,204300.0,2000.0,340.0
7803,1.0,316097.0,4978.0,846.26
7812,0.0,,,
7830,0.0,,,
7832,2.0,932259.0,9322.0,1584.74
7833,1.0,1.0,7500.0,1275.0
7839,1.0,274100.0,548.0,93.16
7852,1.0,1419500.0,21292.0,3619.64
7860,1.0,529600.0,5296.0,900.32
7861,0.0,,1250.0,212.5
7863,0.0,,,
7864,1.0,297700.0,3000.0,510.0
7866,0.0,,,
7870,0.0,,15000.0,2550.0
7876,0.0,,,
7887,0.0,,,
7893,0.0,,7500.0,1275.0
7900,0.0,,,
7909,0.0,,,
7933,1.0,453500.0,4761.0,809.37
7934,0.0,,,
7940,1.0,783600.0,8227.0,1398.59
7965,14.0,861700.0,16120.0,2740.4
7967,2.0,374800.0,3500.0,595.0
7971,0.0,,2500.0,425.0
7976,1.0,375900.0,3947.0,670.99
7984,2.0,747400.0,7847.0,1333.99
7987,0.0,,,
7988,1.0,770500.0,8090.0,1375.3
7996,1.0,593200.0,12400.0,2108.0
8014,1.0,259200.0,518.0,88.06
8032,2.0,535764.0,5625.0,956.25
8051,5.0,1282900.0,13470.0,2289.9
8058,0.0,,,
8079,0.0,,,
8082,1.0,650200.0,11250.0,1912.5
8086,1.0,345100.0,3623.0,615.91
8087,0.0,,3500.0,595.0
8116,1.0,248300.0,496.0,84.32
8140,0.0,,4000.0,680.0
8153,1.0,647800.0,7500.0,1275.0
8161,1.0,560900.0,5889.0,1001.13
8163,2.0,1961060.0,30000.0,5100.0
8188,1.0,1051500.0,11250.0,1912.5
8193,2.0,536600.0,5634.0,957.78
8195,1.0,793100.0,8327.0,1415.59
8197,1.0,724200.0,7604.0,1292.68
8200,0.0,,,
8207,1.0,564900.0,5931.0,1008.27
8209,0.0,,2750.0,467.5
8210,0.0,,1000.0,170.0
8240,0.0,,1500.0,255.0
8241,1.0,286000.0,2500.0,425.0
8252,1.0,635300.0,13341.0,2267.97
8265,1.0,352300.0,1761.0,299.37
8274,0.0,,,
8275,0.0,,,
8293,1.0,676500.0,7103.0,1207.51
8306,1.0,266449.0,532.0,90.44
8315,1.0,704700.0,7047.0,1197.99
8325,1.0,315800.0,3158.0,536.86
8326,1.0,845200.0,11250.0,1912.5
8328,1.0,720600.0,7206.0,1225.02
8337,0.0,,,
8339,0.0,,,
8351,0.0,,,
8354,0.0,,,
8355,0.0,,,
8356,2.0,421300.0,8847.0,1503.99
8360,1.0,383700.0,3837.0,652.29
8362,1.0,1073400.0,11250.0,1912.5
8371,3.0,704800.0,7500.0,1275.0
8372,0.0,,3000.0,510.0
8373,0.0,,,
8376,0.0,,200.0,34.0
8378,1.0,597300.0,2986.0,507.62
8379,1.0,486500.0,7500.0,1275.0
8383,1.0,991600.0,11250.0,1912.5
8385,0.0,,,
8393,2.0,469450.0,3500.0,595.0
8394,0.0,,,
8404,0.0,,,
8417,1.0,345750.0,3630.0,617.1
8426,0.0,,,
8427,0.0,,,
8428,0.0,,,
8433,0.0,,2750.0,467.5
8437,1.0,491800.0,4918.0,836.06
8444,1.0,534510.0,7500.0,1275.0
8447,1.0,355000.0,745.0,126.65
8448,0.0,,,
8449,0.0,,,
8450,1.0,638300.0,6383.0,1085.11
8453,2.0,1101192.0,12777.0,2172.09
8455,0.0,,13400.0,2278.0
8456,1.0,786400.0,11250.0,1912.5
8460,1.0,1194400.0,12541.0,2131.97
8466,1.0,289200.0,1750.0,297.5
8467,1.0,470700.0,4942.0,840.14
8468,0.0,,,
8469,0.0,,,
8475,1.0,2861100.0,42916.0,7295.72
8478,1.0,235000.0,2467.0,419.39
8491,0.0,,4000.0,680.0
8495,0.0,,,
8499,1.0,602000.0,6020.0,1023.4
8500,1.0,415000.0,4150.0,705.5
8501,0.0,,4500.0,765.0
8503,1.0,204800.0,409.0,69.53
8504,0.0,,,
8506,1.0,483900.0,4839.0,822.63
8509,1.0,672700.0,6727.0,1143.59
8513,0.0,,,
8514,1.0,288100.0,3025.0,514.25
8515,0.0,,,
8516,1.0,520200.0,7500.0,1275.0
8518,0.0,,,
8519,0.0,,,
8521,1.0,730000.0,7665.0,1303.05
8522,1.0,223300.0,2233.0,379.61
8523,1.0,1020400.0,20000.0,3400.0
8524,1.0,496900.0,1043.0,177.31
8525,2.0,1051800.0,10518.0,1788.06
8526,1.0,494630.0,5193.0,882.81
8527,0.0,,,
8528,1.0,2100900.0,33089.0,5625.13
8530,2.0,876700.0,5989.0,1018.13
8545,1.0,1917600.0,30000.0,5100.0
8550,1.0,342700.0,1713.0,291.21
8553,0.0,,7500.0,1275.0
8560,1.0,356300.0,2750.0,467.5
8567,0.0,,,
8569,0.0,,,
8575,1.0,433700.0,4553.0,774.01
8592,1.0,501259.0,5263.0,894.71
8593,1.0,451610.0,4742.0,806.14
8673,0.0,,,
8681,1.0,1093500.0,16402.0,2788.34
8683,0.0,,,
8689,1.0,412100.0,4121.0,700.57
8690,0.0,,1500.0,255.0
8705,0.0,,,
8706,0.0,,,
8720,1.0,723000.0,7230.0,1229.1
8744,1.0,358300.0,3762.0,639.54
8745,0.0,,,
8752,0.0,,,
8755,0.0,,,
8756,0.0,,,
8757,0.0,,,
8760,1.0,555700.0,7500.0,1275.0
8761,1.0,413390.0,868.0,147.56
8762,0.0,,,
8763,0.0,,,
8765,1.0,248200.0,496.0,84.32
8770,0.0,,,
8771,0.0,,,
8772,0.0,,,
8773,0.0,,,
8775,0.0,,,
8781,0.0,,,
8784,3.0,923969.0,9701.0,1649.17
8785,1.0,594000.0,6237.0,1060.29
8800,0.0,,,
8805,1.0,349652.0,734.0,124.78
8807,0.0,,,
8808,0.0,,,
8809,1.0,878759.0,50000.0,8500.0
8810,0.0,,,
8812,0.0,,,
8813,1.0,489373.0,1027.0,174.59
8814,0.0,,,
8815,0.0,,,
8816,0.0,,,
8817,0.0,,,
8818,1.0,844900.0,8449.0,1436.33
8819,0.0,,,
8831,1.0,504300.0,2521.0,428.57
8839,1.0,5712700.0,89975.0,15295.75
8840,3.0,611290.0,11250.0,1912.5
8867,,,,
8876,1.0,709500.0,7500.0,1275.0
8888,1.0,771600.0,11250.0,1912.5
8920,1.0,599600.0,6295.0,1070.15
8922,1.0,443900.0,3500.0,595.0
8928,0.0,,3500.0,595.0
8935,0.0,,,
8943,1.0,428000.0,3500.0,595.0
8944,1.0,427500.0,4488.0,762.96
8951,0.0,,,
8955,1.0,512600.0,2563.0,435.71
8966,0.0,,,
8971,1.0,481800.0,4818.0,819.06
8973,7.0,573584.0,6722.0,1142.74
8981,1.0,1930300.0,50000.0,8500.0
8993,0.0,,,
8996,2.0,873600.0,9172.0,1559.24
9001,1.0,497600.0,7500.0,1275.0
9008,1.0,312100.0,3277.0,557.09
9009,1.0,683500.0,7176.0,1219.92
9017,1.0,617200.0,7500.0,1275.0
9042,2.0,3164800.0,55334.0,9406.78
9058,1.0,580400.0,7500.0,1275.0
9060,2.0,1751600.0,24728.0,4203.76
9065,0.0,,100.0,17.0
9073,0.0,,,
9089,3.0,643560.0,7500.0,1275.0
9090,1.0,484600.0,7500.0,1275.0
9105,1.0,487600.0,2438.0,414.46
9146,2.0,231920.0,1504.0,255.68
9148,2.0,802676.0,8428.0,1432.76
9152,1.0,834100.0,4170.0,708.9
9155,0.0,,,
9163,0.0,,,
9173,0.0,,,
9175,0.0,,,
9195,0.0,,,
9231,2.0,451096.0,6080.0,1033.6
9235,1.0,329700.0,659.0,112.03
9256,1.0,533200.0,2666.0,453.22
9261,1.0,657200.0,7500.0,1275.0
9273,1.0,430600.0,4521.0,768.57
9276,0.0,,,
9299,0.0,,,
9309,0.0,,,
9324,1.0,711500.0,7500.0,1275.0
9347,2.0,705278.0,9031.0,1535.27
9352,4.0,2146555.0,36910.0,6274.7
9357,0.0,,,
9416,0.0,,200.0,34.0
9426,0.0,,20000.0,3400.0
9442,0.0,,,
9445,1.0,700200.0,7352.0,1249.84
9452,1.0,379300.0,1991.0,338.47
9456,1.0,369400.0,4000.0,680.0
9493,1.0,828600.0,8700.0,1479.0
9498,1.0,516500.0,4000.0,680.0
9514,1.0,381100.0,3811.0,647.87
9530,0.0,,,
9555,1.0,788100.0,8275.0,1406.75
9574,1.0,341900.0,1795.0,305.15
9592,0.0,,,
9624,2.0,531800.0,5318.0,904.06
9625,2.0,738300.0,9864.0,1676.88
9636,0.0,,30000.0,5100.0
9640,0.0,,,
9647,1.0,637300.0,7500.0,1275.0
9660,0.0,,,
9663,1.0,473900.0,2369.0,402.73
9681,1.0,367100.0,3500.0,595.0
9687,1.0,1089100.0,15000.0,2550.0
9690,1.0,846000.0,8460.0,1438.2
9692,3.0,661580.0,6946.0,1180.82
9732,1.0,549300.0,5493.0,933.81
9734,1.0,475600.0,4756.0,808.52
9744,0.0,,,
9766,1.0,534800.0,5615.0,954.55
9792,1.0,1056300.0,10563.0,1795.71
9819,0.0,,,
9820,1.0,369400.0,4000.0,680.0
9837,0.0,,,
9845,0.0,,,
9849,0.0,,,
9850,0.0,,,
9854,1.0,872300.0,11250.0,1912.5
9858,0.0,,,
9873,1.0,232400.0,464.0,78.88
9882,1.0,52402.0,110.0,18.7
9889,1.0,484700.0,1017.0,172.89
9899,3.0,1633070.0,12067.0,2051.39
9905,9.0,2411106.0,45626.0,7756.42
9907,0.0,,400.0,68.0
9915,0.0,,,
9923,0.0,,7500.0,1275.0
9924,1.0,424000.0,4452.0,756.84
9928,1.0,670300.0,7500.0,1275.0
9940,1.0,1296700.0,19450.0,3306.5
9956,1.0,439700.0,4616.0,784.72
9974,1.0,1977600.0,29664.0,5042.88
9975,1.0,860400.0,11250.0,1912.5
9976,0.0,,,
9982,1.0,382400.0,8030.0,1365.1
9985,1.0,1413900.0,14139.0,2403.63
9989,0.0,,,
9992,0.0,,,
9999,1.0,510900.0,5109.0,868.53
10006,1.0,176300.0,1851.0,314.67
10010,2.0,297400.0,2092.0,355.64
10015,1.0,520400.0,5464.0,928.88
10023,0.0,,,
10029,0.0,,,
10043,1.0,641400.0,6414.0,1090.38
10056,0.0,,,
10057,0.0,,200.0,34.0
10058,0.0,,,
10064,0.0,,,
10067,2.0,697200.0,14641.0,2488.97
10070,1.0,941700.0,9417.0,1600.89
10078,1.0,213500.0,1250.0,212.5
10079,1.0,501600.0,2508.0,426.36
10125,0.0,,,
10143,2.0,916900.0,9627.0,1636.59
10145,1.0,322500.0,1693.0,287.81
10153,0.0,,,
10155,1.0,3633600.0,57229.0,9728.93
10180,0.0,,,
10186,4.0,2797000.0,41774.0,7101.58
10191,1.0,900700.0,9007.0,1531.19
10215,1.0,308300.0,4624.0,786.08
10217,0.0,,2000.0,340.0
10224,0.0,,3000.0,510.0
10231,1.0,449800.0,11250.0,1912.5
10242,0.0,,3000.0,510.0
10244,0.0,,,
10245,1.0,338600.0,2750.0,467.5
10263,2.0,599900.0,7731.0,1314.27
10273,0.0,,,
10274,2.0,705200.0,7404.0,1258.68
10275,1.0,271200.0,2750.0,467.5
10277,1.0,596600.0,2983.0,507.11
10280,1.0,598700.0,5987.0,1017.79
10292,1.0,333900.0,667.0,113.39
10298,1.0,455900.0,4559.0,775.03
10318,0.0,,,
10328,0.0,,,
10331,1.0,1275400.0,20087.0,3414.79
10340,0.0,,,
10348,0.0,,,
10355,1.0,708700.0,14174.0,2409.58
10357,1.0,1760500.0,26407.0,4489.19
10373,0.0,,,
10374,1.0,1138500.0,11954.0,2032.18
10380,0.0,,2000.0,340.0
10394,0.0,,,
10411,0.0,,7500.0,1275.0
10414,0.0,,,
10416,0.0,,,
10424,0.0,,,
10440,1.0,964600.0,9646.0,1639.82
10446,6.0,1780460.0,22233.0,3779.61
10447,1.0,227900.0,455.0,77.35
10453,1.0,256400.0,538.0,91.46
10466,0.0,,,
10470,0.0,,,
10471,0.0,,4000.0,680.0
10472,1.0,932600.0,9792.0,1664.64
10473,0.0,,7500.0,1275.0
10483,0.0,,,
10490,1.0,102954.0,4500.0,765.0
10491,1.0,1525600.0,22884.0,3890.28
10495,1.0,547500.0,7500.0,1275.0
10497,0.0,,7500.0,1275.0
10500,1.0,8950.0,94.0,15.98
10506,1.0,399300.0,4192.0,712.64
10510,0.0,,,
10523,1.0,333200.0,2750.0,467.5
10531,0.0,,,
10532,0.0,,,
10536,0.0,,,
10539,0.0,,,
10555,0.0,,,
10562,1.0,192100.0,1921.0,326.57
10578,1.0,471300.0,5000.0,850.0
10623,0.0,,7500.0,1275.0
10632,1.0,326600.0,3000.0,510.0
10651,1.0,317100.0,634.0,107.78
10697,0.0,,,
10707,0.0,,750.0,127.5
10761,0.0,,,
10764,0.0,,,
10783,0.0,,,
10792,1.0,337000.0,3000.0,510.0
10793,2.0,2325900.0,53019.0,9013.23
10795,1.0,910300.0,9103.0,1547.51
10800,1.0,1383872.0,13838.0,2352.46
10801,1.0,407700.0,4077.0,693.09
10802,1.0,239700.0,2750.0,467.5
10803,1.0,63512.0,3500.0,595.0
10805,1.0,715400.0,7511.0,1276.87
10806,0.0,,,
10808,1.0,380500.0,799.0,135.83
10810,0.0,,,
10813,1.0,447500.0,4475.0,760.75
10815,0.0,,,
10816,0.0,,750.0,127.5
10817,0.0,,,
10818,0.0,,1000.0,170.0
10820,0.0,,,
10822,1.0,1148200.0,17223.0,2927.91
10823,0.0,,,
10825,1.0,460400.0,7500.0,1275.0
10831,1.0,552400.0,5524.0,939.08
10832,0.0,,,
10834,1.0,404200.0,808.0,137.36
10835,1.0,334000.0,2750.0,467.5
10836,0.0,,,
10837,0.0,,,
10840,1.0,397500.0,4173.0,709.41
10843,1.0,1427000.0,22475.0,3820.75
10844,0.0,,,
10845,1.0,1232900.0,12945.0,2200.65
10846,,,,
10847,1.0,538600.0,5655.0,961.35
10850,0.0,,,
10851,1.0,396300.0,3963.0,673.71
10860,0.0,,,
10861,0.0,,,
10870,0.0,,7500.0,1275.0
10885,1.0,481900.0,4500.0,765.0
10902,1.0,715000.0,7507.0,1276.19
10908,1.0,653500.0,7500.0,1275.0
10925,1.0,1800300.0,27004.0,4590.68
10954,1.0,589400.0,5894.0,1001.98
10983,0.0,,,
10986,1.0,484500.0,4845.0,823.65
10987,0.0,,3000.0,510.0
10993,0.0,,,
10995,0.0,,,
11011,0.0,,,
11026,1.0,261600.0,523.0,88.91
11045,0.0,,,
11046,2.0,314200.0,2500.0,425.0
11071,0.0,,,
11093,0.0,,,
11128,1.0,266900.0,2750.0,467.5
11131,1.0,1074700.0,10747.0,1826.99
11165,0.0,,,
11166,1.0,503243.0,5032.0,855.44
11174,1.0,462000.0,7960.0,1353.2
11176,1.0,389600.0,7792.0,1324.64
11178,7.0,758611.0,7965.0,1354.05
11180,0.0,,,
11192,0.0,,,
11197,0.0,,,
11205,1.0,558100.0,7500.0,1275.0
11211,0.0,,,
11216,1.0,893700.0,8937.0,1519.29
11262,0.0,,,
11265,1.0,260900.0,547.0,92.99
11283,1.0,480388.0,5044.0,857.48
11288,0.0,,,
11297,1.0,114100.0,1000.0,170.0
11302,0.0,,,
11364,0.0,,3500.0,595.0
11372,4.0,1478061.0,23178.0,3940.26
11373,1.0,174500.0,349.0,59.33
11392,0.0,,,
11393,1.0,196300.0,2000.0,340.0
11396,1.0,806770.0,8067.0,1371.39
11398,0.0,,,
11424,0.0,,,
11426,1.0,644600.0,6446.0,1095.82
11431,1.0,310400.0,2750.0,467.5
11441,5.0,2090688.0,30996.0,5269.32
11457,0.0,,,
11477,1.0,459500.0,4595.0,781.15
11482,0.0,,,
11514,1.0,367200.0,2750.0,467.5
11529,1.0,318400.0,3343.0,568.31
11532,0.0,,,
11545,0.0,,,
11548,1.0,882000.0,11250.0,1912.5
11551,1.0,396500.0,832.0,141.44
11555,1.0,248300.0,2500.0,425.0
11558,3.0,388700.0,7210.0,1225.7
11560,1.0,636300.0,7500.0,1275.0
11587,3.0,3025319.0,52278.0,8887.26
11590,0.0,,,
11596,1.0,198900.0,397.0,67.49
11614,1.0,95540.0,955.0,162.35
11620,1.0,284354.0,2985.0,507.45
11626,1.0,772300.0,12000.0,2040.0
11639,1.0,369900.0,4000.0,680.0
11647,1.0,321400.0,1607.0,273.19
11665,0.0,,,
11674,1.0,299700.0,2997.0,509.49
11677,1.0,119100.0,250.0,42.5
11682,1.0,317100.0,10600.0,1802.0
11709,1.0,426400.0,4264.0,724.88
11717,1.0,477900.0,955.0,162.35
11728,0.0,,3500.0,595.0
11758,2.0,530875.0,2720.0,462.4
11763,1.0,420700.0,4000.0,680.0
11790,0.0,,,
11811,1.0,414400.0,4792.0,814.64
11831,0.0,,,
11833,1.0,2852500.0,44926.0,7637.42
11839,1.0,248100.0,1250.0,212.5
11844,1.0,677100.0,7109.0,1208.53
11868,0.0,,,
11881,1.0,20920.0,2000.0,340.0
11888,1.0,340100.0,3000.0,510.0
11893,1.0,688700.0,6887.0,1170.79
11895,1.0,566300.0,5946.0,1010.82
11909,0.0,,,
11922,0.0,,11250.0,1912.5
11945,1.0,362500.0,1812.0,308.04
11949,1.0,924200.0,9242.0,1571.14
11952,1.0,657700.0,6577.0,1118.09
11957,0.0,,7500.0,1275.0
11966,0.0,,,
12006,0.0,,,
12026,1.0,880000.0,8800.0,1496.0
12043,1.0,917300.0,11250.0,1912.5
12071,0.0,,,
12086,0.0,,,
12110,1.0,480300.0,7500.0,1275.0
12115,0.0,,,
12127,3.0,943998.0,11250.0,1912.5
12129,1.0,416000.0,4368.0,742.56
12131,0.0,,,
12174,0.0,,,
12198,0.0,,,
12220,1.0,753900.0,7539.0,1281.63
12231,0.0,,,
12238,0.0,,,
12250,0.0,,,
12279,0.0,,,
12283,0.0,,,
12286,4.0,5637670.0,114780.0,19512.6
12300,1.0,1712600.0,25689.0,4367.13
12337,0.0,,,
12371,0.0,,,
12384,0.0,,,
12390,0.0,,,
12394,1.0,362000.0,2750.0,467.5
12409,1.0,275900.0,2897.0,492.49
12410,0.0,,,
12417,0.0,,,
12427,1.0,55800.0,117.0,19.89
12435,2.0,440098.0,4621.0,785.57
12438,0.0,,,
12451,0.0,,,
12456,3.0,1683640.0,24191.0,4112.47
12460,0.0,,,
12473,1.0,3357320.0,52877.0,8989.09
12476,7.0,1294814.0,16861.0,2866.37
12477,0.0,,,
12488,0.0,,,
12496,2.0,1891409.0,38000.0,6460.0
12499,0.0,,,
12514,1.0,452800.0,4528.0,769.76
12521,1.0,1098100.0,11530.0,1960.1
12524,0.0,,,
12525,0.0,,,
12526,0.0,,,
12527,0.0,,,
12528,1.0,654400.0,6544.0,1112.48
12529,1.0,499000.0,998.0,169.66
12530,0.0,,,
12531,0.0,,634.0,107.78
12533,0.0,,,
12536,0.0,,,
12538,1.0,369200.0,1846.0,313.82
12539,0.0,,,
12547,1.0,491700.0,5162.0,877.54
12555,1.0,2518488.0,39666.0,6743.22
12563,1.0,522300.0,5223.0,887.91
12586,0.0,,,
12591,1.0,3563200.0,53448.0,9086.16
12596,2.0,1435456.0,22605.0,3842.85
12598,0.0,,,
12600,0.0,,,
12601,0.0,,,
12607,1.0,288400.0,2884.0,490.28
12633,0.0,,,
12646,1.0,616300.0,6163.0,1047.71
12647,0.0,,,
12667,0.0,,7500.0,1275.0
12672,0.0,,,
12679,2.0,1047760.0,11001.0,1870.17
12684,0.0,,,
12695,1.0,247000.0,2250.0,382.5
12709,0.0,,,
12711,1.0,484500.0,4845.0,823.65
12735,0.0,,,
12749,0.0,,,
12762,1.0,663900.0,7500.0,1275.0
12763,1.0,171300.0,2000.0,340.0
12773,39.0,7307440.0,74615.0,12684.55
12816,1.0,616850.0,7500.0,1275.0
12822,1.0,216569.0,2165.0,368.05
12824,2.0,1500600.0,25603.0,4352.51
12825,0.0,,,
12839,0.0,,,
12857,0.0,,,
12880,0.0,,,
12884,0.0,,,
12894,0.0,,2500.0,425.0
12904,1.0,244300.0,1750.0,297.5
12906,0.0,,,
12920,0.0,,,
12922,1.0,1867500.0,28012.0,4762.04
12924,1.0,491200.0,7500.0,1275.0
12934,0.0,,,
12940,0.0,,,
12944,0.0,,,
12950,1.0,355200.0,1864.0,316.88
12952,1.0,251200.0,527.0,89.59
12958,0.0,,,
12961,0.0,,,
12962,0.0,,,
12964,0.0,,,
12977,0.0,,3500.0,595.0
12982,0.0,,,
12983,1.0,513100.0,7500.0,1275.0
12985,0.0,,3000.0,510.0
12986,0.0,,,
12988,1.0,539200.0,5392.0,916.64
12992,1.0,202600.0,405.0,68.85
13003,1.0,466700.0,7350.0,1249.5
13004,1.0,603900.0,3019.0,513.23
13007,1.0,1809200.0,27138.0,4613.46
13023,1.0,240400.0,504.0,85.68
13042,1.0,388300.0,2750.0,467.5
13046,1.0,3220500.0,48307.0,8212.19
13051,1.0,457600.0,4804.0,816.68
13059,1.0,730800.0,7308.0,1242.36
13060,1.0,215200.0,1076.0,182.92
13062,1.0,260174.0,2500.0,425.0
13063,0.0,,2000.0,340.0
13078,1.0,364100.0,1820.0,309.4
13080,3.0,2028358.0,29359.0,4991.03
13086,1.0,196200.0,981.0,166.77
13113,0.0,,,
13116,0.0,,,
13142,2.0,1099400.0,11750.0,1997.5
13170,1.0,958100.0,11250.0,1912.5
13190,0.0,,,
13204,0.0,,,
13214,1.0,298000.0,596.0,101.32
13221,1.0,584700.0,5847.0,993.99
13262,1.0,194900.0,409.0,69.53
13277,1.0,2914800.0,43722.0,7432.74
13297,1.0,427200.0,854.0,145.18
13322,0.0,,7500.0,1275.0
13335,1.0,217800.0,2287.0,388.79
13340,1.0,321600.0,2500.0,425.0
13373,0.0,,,
13379,1.0,716700.0,7525.0,1279.25
13388,0.0,,,
13418,0.0,,,
13426,0.0,,,
13437,0.0,,,
13440,2.0,1513100.0,22106.0,3758.02
13453,1.0,277300.0,2911.0,494.87
13514,1.0,443500.0,3500.0,595.0
13524,1.0,679500.0,6795.0,1155.15
13534,1.0,350800.0,3500.0,595.0
13542,4.0,1349416.0,20236.0,3440.12
13550,2.0,1042800.0,11250.0,1912.5
13557,0.0,,,
13597,0.0,,,
13619,1.0,446000.0,4683.0,796.11
13624,1.0,524400.0,5244.0,891.48
13639,0.0,,,
13647,3.0,241600.0,2500.0,425.0
13649,1.0,355900.0,1779.0,302.43
13670,0.0,,206.0,35.02
13704,0.0,,7000.0,1190.0
13706,1.0,245800.0,491.0,83.47
13714,1.0,586201.0,4500.0,765.0
13727,1.0,488800.0,5132.0,872.44
13737,2.0,1015600.0,11924.0,2027.08
13747,1.0,935400.0,9354.0,1590.18
13780,0.0,,,
13798,0.0,,,
13806,1.0,635000.0,6667.0,1133.39
13829,0.0,,,
13837,0.0,,140.0,23.8
13839,0.0,,,
13844,1.0,380892.0,3809.0,647.53
13872,2.0,451600.0,4516.0,767.72
13873,0.0,,,
13885,1.0,1308400.0,15000.0,2550.0
13886,0.0,,,
13887,0.0,,,
13895,0.0,,,
13911,1.0,355300.0,2000.0,340.0
13918,0.0,,,
13927,0.0,,3500.0,595.0
13942,0.0,,,
13943,0.0,,,
13948,1.0,584100.0,7500.0,1275.0
13960,0.0,,,
13998,1.0,4547800.0,71627.0,12176.59
13999,0.0,,,
14016,2.0,752800.0,7528.0,1279.76
14017,2.0,664900.0,8409.0,1429.53
14023,1.0,462600.0,4857.0,825.69
14024,1.0,261600.0,523.0,88.91
14030,1.0,421500.0,4500.0,765.0
14032,1.0,824200.0,11250.0,1912.5
14038,0.0,,,
14047,1.0,264870.0,4171.0,709.07
14051,0.0,,,
14054,1.0,867700.0,9110.0,1548.7
14055,0.0,,,
14056,0.0,,,
14060,0.0,,,
14061,0.0,,15000.0,2550.0
14062,0.0,,,
14065,0.0,,,
14066,0.0,,,
14067,0.0,,,
14068,1.0,20399952.0,321299.0,54620.83
14069,0.0,,,
14070,0.0,,,
14072,1.0,479300.0,2516.0,427.72
14077,1.0,20399952.0,321299.0,54620.83
14078,1.0,330700.0,661.0,112.37
14080,0.0,,,
14083,0.0,,,
14084,0.0,,,
14088,0.0,,,
14090,1.0,716200.0,7520.0,1278.4
14091,0.0,,,
14092,1.0,283100.0,594.0,100.98
14094,0.0,,,
14095,1.0,365300.0,730.0,124.1
14097,0.0,,,
14098,1.0,425600.0,4000.0,680.0
14100,0.0,,2000.0,340.0
14101,0.0,,,
14103,0.0,,,
14104,0.0,,,
14107,0.0,,,
14120,0.0,,,
14122,1.0,1279300.0,12793.0,2174.81
14123,0.0,,,
14124,0.0,,,
14125,1.0,271600.0,2000.0,340.0
14126,0.0,,,
14127,1.0,521900.0,5480.0,931.6
14128,1.0,319600.0,1678.0,285.26
14129,0.0,,,
14130,0.0,,,
14132,1.0,454500.0,4545.0,772.65
14133,1.0,159000.0,318.0,54.06
14135,0.0,,,
14136,1.0,247400.0,1237.0,210.29
